year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,10,1,ALL,"",65267645,15836595,22774187,12444212
2021,10,1,ALL_CA,CA,497987,303006,497987,303006
2021,10,1,ALL_US,US,64769658,15533950,22276200,12141206
2021,10,1,ab,CA,68961,42327,68961,42327
2021,10,1,ak,US,68255,20681,24412,15341
2021,10,1,al,US,1855660,413180,621013,326627
2021,10,1,ar,US,993338,234572,344876,182790
2021,10,1,as,US,4,4,2,2
2021,10,1,az,US,1256260,308397,411056,231906
2021,10,1,bc,CA,60891,38834,60891,38834
2021,10,1,ca,US,5142202,1277940,1687946,961150
2021,10,1,co,US,978088,256171,314220,177108
2021,10,1,ct,US,488919,134892,181252,98081
2021,10,1,dc,US,79218,31684,16092,9710
2021,10,1,de,US,167392,46776,59015,32173
2021,10,1,fl,US,4658594,1073292,1545787,828546
2021,10,1,ga,US,2912485,674101,951610,503882
2021,10,1,gu,US,40,35,34,31
2021,10,1,hi,US,227166,53832,63524,40041
2021,10,1,ia,US,867883,221920,315673,168524
2021,10,1,id,US,305840,83309,109647,62498
2021,10,1,il,US,2504007,636027,891800,485443
2021,10,1,in,US,1564093,390543,560730,300214
2021,10,1,ks,US,774080,191451,279158,146694
2021,10,1,ky,US,1064798,263634,366314,197888
2021,10,1,la,US,1248319,293413,418096,222948
2021,10,1,ma,US,841809,236574,291547,159815
2021,10,1,mb,CA,23264,13896,23264,13896
2021,10,1,md,US,873182,242801,303386,171049
2021,10,1,me,US,191493,52106,72436,40244
2021,10,1,mi,US,1805136,474038,663966,361211
2021,10,1,mn,US,948782,266843,339688,193770
2021,10,1,mo,US,1739638,422530,591773,319646
2021,10,1,mp,US,6,6,6,6
2021,10,1,ms,US,997102,223862,331214,175353
2021,10,1,mt,US,159446,43955,54271,31913
2021,10,1,nb,CA,8745,5365,8745,5365
2021,10,1,nc,US,2262158,545218,801626,426736
2021,10,1,nd,US,161260,42849,56152,30796
2021,10,1,ne,US,503846,127897,179542,95003
2021,10,1,nh,US,209168,59405,76357,42001
2021,10,1,nj,US,1500263,391598,559455,295936
2021,10,1,nl,CA,6597,3806,6597,3806
2021,10,1,nm,US,295438,83201,100235,56755
2021,10,1,ns,CA,11515,7021,11515,7021
2021,10,1,nt,CA,287,199,287,199
2021,10,1,nu,CA,111,74,111,74
2021,10,1,nv,US,633577,150680,173740,100103
2021,10,1,ny,US,2686747,732983,938488,516721
2021,10,1,oh,US,2478501,618605,897334,482314
2021,10,1,ok,US,1250649,293469,425077,224621
2021,10,1,on,CA,195311,118009,195311,118009
2021,10,1,or,US,601843,172047,202272,120983
2021,10,1,pa,US,2056894,557686,757664,415546
2021,10,1,pe,CA,1538,930,1538,930
2021,10,1,pr,US,7966,5833,4259,3530
2021,10,1,qc,CA,101294,60937,101294,60937
2021,10,1,ri,US,149895,41165,51043,27549
2021,10,1,sc,US,1372771,328197,480586,251751
2021,10,1,sd,US,193473,49614,67011,36549
2021,10,1,sk,CA,19261,11457,19261,11457
2021,10,1,tn,US,1870512,450488,610297,329707
2021,10,1,tx,US,7161325,1689318,2426989,1309220
2021,10,1,ut,US,534574,140872,185973,102925
2021,10,1,va,US,1479128,376624,518444,281648
2021,10,1,vi,US,91,70,0,0
2021,10,1,vt,US,68573,20625,25591,14491
2021,10,1,wa,US,1019186,289713,364432,219124
2021,10,1,wi,US,1084805,289433,393578,218464
2021,10,1,wv,US,373925,100668,135690,74943
2021,10,1,wy,US,99855,28325,33821,19192
2021,10,1,yt,CA,212,151,212,151
2021,10,2,ALL,"",59739427,16034369,21613501,12222083
2021,10,2,ALL_CA,CA,462561,291190,462561,291190
2021,10,2,ALL_US,US,59276866,15743381,21150940,11930893
2021,10,2,ab,CA,65128,41803,65128,41803
2021,10,2,ak,US,61324,23126,25248,16908
2021,10,2,al,US,1567773,416458,569800,317396
2021,10,2,ar,US,812939,232111,314443,178680
2021,10,2,as,US,1,1,1,1
2021,10,2,az,US,1150235,319016,396252,233950
2021,10,2,bc,CA,60072,39675,60072,39675
2021,10,2,ca,US,4820326,1349333,1643403,980626
2021,10,2,co,US,926886,263665,308259,177786
2021,10,2,ct,US,453712,133992,174403,95425
2021,10,2,dc,US,78169,31342,15573,9549
2021,10,2,de,US,159690,47850,55663,31282
2021,10,2,fl,US,4333665,1078642,1448584,804908
2021,10,2,ga,US,2682388,674257,902878,492045
2021,10,2,gu,US,35,33,32,31
2021,10,2,hi,US,217732,59535,68265,42601
2021,10,2,ia,US,791443,224141,295746,163269
2021,10,2,id,US,277229,85684,105902,63300
2021,10,2,il,US,2317971,646249,860571,480187
2021,10,2,in,US,1417431,394287,534979,294760
2021,10,2,ks,US,706407,191731,264261,143621
2021,10,2,ky,US,912828,259002,335382,189424
2021,10,2,la,US,1101038,291852,386381,216322
2021,10,2,ma,US,791120,238051,283011,156277
2021,10,2,mb,CA,21493,13414,21493,13414
2021,10,2,md,US,826062,243633,293678,167189
2021,10,2,me,US,172869,52881,69213,39660
2021,10,2,mi,US,1620617,479629,631710,354759
2021,10,2,mn,US,855685,263922,321071,186474
2021,10,2,mo,US,1603832,429914,561154,313629
2021,10,2,mp,US,5,4,5,4
2021,10,2,ms,US,835041,222906,306211,170471
2021,10,2,mt,US,140972,45265,52487,32390
2021,10,2,nb,CA,8034,5021,8034,5021
2021,10,2,nc,US,2052773,542177,751057,412304
2021,10,2,nd,US,141709,42501,52340,30019
2021,10,2,ne,US,469359,130126,170241,92098
2021,10,2,nh,US,199634,61430,73526,41034
2021,10,2,nj,US,1431122,394953,537717,288105
2021,10,2,nl,CA,5882,3484,5882,3484
2021,10,2,nm,US,276484,85716,96233,57039
2021,10,2,ns,CA,10342,6461,10342,6461
2021,10,2,nt,CA,287,199,287,199
2021,10,2,nu,CA,99,69,99,69
2021,10,2,nv,US,616862,160000,168463,102449
2021,10,2,ny,US,2442407,730983,888286,504851
2021,10,2,oh,US,2296160,625265,870673,475135
2021,10,2,ok,US,1102430,293752,390365,218171
2021,10,2,on,CA,180887,111231,180887,111231
2021,10,2,or,US,543979,181742,199044,125733
2021,10,2,pa,US,1926580,563135,723365,404163
2021,10,2,pe,CA,1524,923,1524,923
2021,10,2,pr,US,6424,4746,3740,3084
2021,10,2,qc,CA,90523,57455,90523,57455
2021,10,2,ri,US,144751,42805,49654,27235
2021,10,2,sc,US,1249719,329320,442491,242403
2021,10,2,sd,US,184216,50923,63275,35552
2021,10,2,sk,CA,18056,11286,18056,11286
2021,10,2,tn,US,1640356,451222,568514,320561
2021,10,2,tx,US,6634009,1687469,2290743,1272658
2021,10,2,ut,US,487946,145241,179946,104000
2021,10,2,va,US,1380906,375750,491457,273518
2021,10,2,vi,US,95,70,0,0
2021,10,2,vt,US,59556,20771,24090,14298
2021,10,2,wa,US,934504,306295,356150,227171
2021,10,2,wi,US,1002129,295764,376565,214121
2021,10,2,wv,US,328864,99639,125878,72722
2021,10,2,wy,US,88467,29422,32561,19552
2021,10,2,yt,CA,234,169,234,169
2021,10,3,ALL,"",51788296,16065954,22566724,12946870
2021,10,3,ALL_CA,CA,497621,316784,497621,316784
2021,10,3,ALL_US,US,51290675,15749364,22069103,12630086
2021,10,3,ab,CA,67714,44196,67714,44196
2021,10,3,ak,US,52399,20777,23052,15557
2021,10,3,al,US,1350333,411752,603768,337537
2021,10,3,ar,US,740441,229984,341008,188249
2021,10,3,as,US,1,1,1,1
2021,10,3,az,US,970799,306991,381645,234256
2021,10,3,bc,CA,60357,39968,60357,39968
2021,10,3,ca,US,4237775,1286504,1608359,980243
2021,10,3,co,US,787379,259055,307808,183995
2021,10,3,ct,US,407628,139790,183967,102709
2021,10,3,dc,US,63264,29509,16862,10361
2021,10,3,de,US,134550,48176,58774,33877
2021,10,3,fl,US,3799383,1094792,1524823,860005
2021,10,3,ga,US,2315235,680942,963168,529316
2021,10,3,gu,US,34,33,30,30
2021,10,3,hi,US,186986,54227,62882,40410
2021,10,3,ia,US,674741,222739,316900,175126
2021,10,3,id,US,220383,83126,102630,64825
2021,10,3,il,US,2004480,650565,887321,506593
2021,10,3,in,US,1209202,395972,558877,314227
2021,10,3,ks,US,596904,190750,276282,152009
2021,10,3,ky,US,766968,258034,347703,200271
2021,10,3,la,US,954319,292773,417989,231669
2021,10,3,ma,US,707566,247828,297169,168790
2021,10,3,mb,CA,23204,14557,23204,14557
2021,10,3,md,US,724743,250179,312708,181282
2021,10,3,me,US,151807,53978,71868,42495
2021,10,3,mi,US,1398336,494563,672023,388225
2021,10,3,mn,US,771796,267947,347957,201198
2021,10,3,mo,US,1343225,426279,590297,331722
2021,10,3,mp,US,7,7,7,7
2021,10,3,ms,US,722938,222585,328728,182559
2021,10,3,mt,US,118382,44703,53305,33706
2021,10,3,nb,CA,8960,5559,8960,5559
2021,10,3,nc,US,1795678,553617,810302,447015
2021,10,3,nd,US,119444,42756,56319,32662
2021,10,3,ne,US,409559,129561,183785,99161
2021,10,3,nh,US,174656,62613,77549,44434
2021,10,3,nj,US,1261662,407116,563516,308154
2021,10,3,nl,CA,6842,4037,6842,4037
2021,10,3,nm,US,239197,84218,96660,58774
2021,10,3,ns,CA,11717,7300,11717,7300
2021,10,3,nt,CA,275,203,275,203
2021,10,3,nu,CA,100,78,100,78
2021,10,3,nv,US,526383,152207,161255,100977
2021,10,3,ny,US,2167584,754046,931795,541422
2021,10,3,oh,US,1935107,640292,908947,512253
2021,10,3,ok,US,971165,292178,422925,232313
2021,10,3,on,CA,195609,124130,195609,124130
2021,10,3,or,US,478015,172197,194501,124341
2021,10,3,pa,US,1696833,584028,777656,442044
2021,10,3,pe,CA,1642,987,1642,987
2021,10,3,pr,US,4988,3843,3282,2765
2021,10,3,qc,CA,102166,63617,102166,63617
2021,10,3,ri,US,123938,43865,52344,29371
2021,10,3,sc,US,1085877,332166,485780,264391
2021,10,3,sd,US,148865,50250,68769,38663
2021,10,3,sk,CA,18825,11996,18825,11996
2021,10,3,tn,US,1373531,441708,580817,334886
2021,10,3,tx,US,5757007,1685481,2406192,1348536
2021,10,3,ut,US,348541,141326,164451,107679
2021,10,3,va,US,1215081,385524,527987,296822
2021,10,3,vi,US,70,59,0,0
2021,10,3,vt,US,53040,21219,25450,15356
2021,10,3,wa,US,786225,289154,343601,225107
2021,10,3,wi,US,845686,299771,397646,232372
2021,10,3,wv,US,286088,100940,136778,78845
2021,10,3,wy,US,74451,28993,32885,20494
2021,10,3,yt,CA,210,156,210,156
2021,10,4,ALL,"",58970593,16304633,23599446,13057980
2021,10,4,ALL_CA,CA,527297,323136,527297,323136
2021,10,4,ALL_US,US,58443296,15981767,23072149,12734844
2021,10,4,ab,CA,73930,45824,73930,45824
2021,10,4,ak,US,66186,22961,25507,16745
2021,10,4,al,US,1597545,410173,634057,339601
2021,10,4,ar,US,908376,231564,357007,188685
2021,10,4,as,US,1,1,1,1
2021,10,4,az,US,1101155,327561,406208,249080
2021,10,4,bc,CA,64912,42489,64912,42489
2021,10,4,ca,US,4713734,1388723,1709626,1035586
2021,10,4,co,US,898439,265803,326624,189952
2021,10,4,ct,US,435088,137386,186260,102637
2021,10,4,dc,US,69504,30236,17476,10498
2021,10,4,de,US,150559,45850,61976,33807
2021,10,4,fl,US,4302081,1094758,1630826,863633
2021,10,4,ga,US,2563003,674109,1001078,528890
2021,10,4,gu,US,21,20,16,15
2021,10,4,hi,US,213765,58566,63952,42828
2021,10,4,ia,US,781408,219548,324458,174744
2021,10,4,id,US,276947,85827,112711,66983
2021,10,4,il,US,2251038,645793,917034,505593
2021,10,4,in,US,1385684,390549,579434,311341
2021,10,4,ks,US,699598,190885,287751,152281
2021,10,4,ky,US,893532,253191,359213,197279
2021,10,4,la,US,1132292,293621,435379,231994
2021,10,4,ma,US,742969,239856,301790,167700
2021,10,4,mb,CA,24489,14761,24489,14761
2021,10,4,md,US,800141,247687,326676,182837
2021,10,4,me,US,173565,52104,75034,41388
2021,10,4,mi,US,1631191,483831,700866,381850
2021,10,4,mn,US,872300,267331,354291,201763
2021,10,4,mo,US,1542941,422711,608149,332114
2021,10,4,mp,US,7,7,7,7
2021,10,4,ms,US,879963,222559,343462,182856
2021,10,4,mt,US,145502,45717,56882,34427
2021,10,4,nb,CA,9343,5602,9343,5602
2021,10,4,nc,US,2019830,549337,840721,447112
2021,10,4,nd,US,149393,43521,60002,32795
2021,10,4,ne,US,459594,128655,185972,99236
2021,10,4,nh,US,185854,58481,79453,43633
2021,10,4,nj,US,1358861,398039,580401,308724
2021,10,4,nl,CA,7270,4077,7270,4077
2021,10,4,nm,US,277384,85443,104014,60662
2021,10,4,ns,CA,12338,7380,12338,7380
2021,10,4,nt,CA,308,211,308,211
2021,10,4,nu,CA,126,86,126,86
2021,10,4,nv,US,545351,157247,168399,106794
2021,10,4,ny,US,2451252,756681,977093,542619
2021,10,4,oh,US,2227105,631281,945008,505517
2021,10,4,ok,US,1135095,289602,438530,232405
2021,10,4,on,CA,205144,125280,205144,125280
2021,10,4,or,US,557168,183432,208243,132352
2021,10,4,pa,US,1879077,569946,799354,437991
2021,10,4,pe,CA,1701,1020,1701,1020
2021,10,4,pr,US,8075,5820,4507,3655
2021,10,4,qc,CA,106755,63776,106755,63776
2021,10,4,ri,US,129675,41290,52744,29019
2021,10,4,sc,US,1214819,324641,504831,263519
2021,10,4,sd,US,176431,50126,71157,38911
2021,10,4,sk,CA,20740,12445,20740,12445
2021,10,4,tn,US,1607799,436137,611353,333527
2021,10,4,tx,US,6593315,1692973,2508124,1358359
2021,10,4,ut,US,500290,146408,195057,110818
2021,10,4,va,US,1340543,381963,546344,296699
2021,10,4,vi,US,101,77,0,0
2021,10,4,vt,US,62688,20559,26705,15152
2021,10,4,wa,US,936135,309317,373502,238253
2021,10,4,wi,US,968625,295094,407918,230459
2021,10,4,wv,US,335765,99548,142787,78471
2021,10,4,wy,US,94536,29751,36179,21052
2021,10,4,yt,CA,241,185,241,185
2021,10,5,ALL,"",58758709,16100126,23251467,12945973
2021,10,5,ALL_CA,CA,513054,310164,513054,310164
2021,10,5,ALL_US,US,58245655,15790244,22738413,12635809
2021,10,5,ab,CA,70767,43359,70767,43359
2021,10,5,ak,US,63668,21005,24145,15754
2021,10,5,al,US,1572111,406411,624970,338535
2021,10,5,ar,US,900960,231560,351656,189136
2021,10,5,az,US,1081272,315629,397190,243096
2021,10,5,bc,CA,60679,39102,60679,39102
2021,10,5,ca,US,4638637,1296079,1658348,996349
2021,10,5,co,US,895906,261248,320755,187373
2021,10,5,ct,US,448437,135465,186712,101708
2021,10,5,dc,US,70911,32032,17580,10559
2021,10,5,de,US,146686,45608,60686,33846
2021,10,5,fl,US,4283266,1089433,1607709,863067
2021,10,5,ga,US,2521138,672459,983596,528932
2021,10,5,gu,US,29,29,26,26
2021,10,5,hi,US,209973,54918,61656,40812
2021,10,5,ia,US,786378,219842,319792,175171
2021,10,5,id,US,278352,84072,111884,66091
2021,10,5,il,US,2258860,644731,906549,504407
2021,10,5,in,US,1402535,390487,575356,311318
2021,10,5,ks,US,698253,189320,283251,151559
2021,10,5,ky,US,892384,253136,358825,198196
2021,10,5,la,US,1136482,291949,428098,231137
2021,10,5,ma,US,762181,237883,299967,166155
2021,10,5,mb,CA,23926,14168,23926,14168
2021,10,5,md,US,788358,244185,320973,181332
2021,10,5,me,US,174315,52145,74429,41413
2021,10,5,mi,US,1647565,480311,694920,379197
2021,10,5,mn,US,874788,262920,348751,200258
2021,10,5,mo,US,1531009,415890,601917,333465
2021,10,5,mp,US,8,7,8,7
2021,10,5,ms,US,872892,221124,338562,182043
2021,10,5,mt,US,144152,44968,55862,33993
2021,10,5,nb,CA,9326,5550,9326,5550
2021,10,5,nc,US,2024986,546977,832685,447796
2021,10,5,nd,US,148834,43146,59064,32792
2021,10,5,ne,US,460567,127851,183983,99025
2021,10,5,nh,US,189703,58737,79782,43849
2021,10,5,nj,US,1366727,394359,575243,306944
2021,10,5,nl,CA,7237,4034,7237,4034
2021,10,5,nm,US,275185,85502,101715,59821
2021,10,5,ns,CA,12179,7156,12179,7156
2021,10,5,nt,CA,310,198,310,198
2021,10,5,nu,CA,123,75,123,75
2021,10,5,nv,US,544806,149760,170205,103429
2021,10,5,ny,US,2487315,753394,970909,539584
2021,10,5,oh,US,2238394,628451,936127,504109
2021,10,5,ok,US,1128922,285934,433517,231387
2021,10,5,on,CA,201760,121513,201760,121513
2021,10,5,or,US,535777,173250,200261,127201
2021,10,5,pa,US,1877444,570129,792058,436104
2021,10,5,pe,CA,1637,956,1637,956
2021,10,5,pr,US,7414,5582,3967,3362
2021,10,5,qc,CA,104870,62146,104870,62146
2021,10,5,ri,US,135675,41794,52751,28762
2021,10,5,sc,US,1188816,322480,494622,263038
2021,10,5,sd,US,176892,49340,69100,38560
2021,10,5,sk,CA,20028,11752,20028,11752
2021,10,5,tn,US,1566562,435329,602676,333963
2021,10,5,tx,US,6603421,1690869,2467237,1353308
2021,10,5,ut,US,492429,142054,191532,108856
2021,10,5,va,US,1338249,380936,540517,296404
2021,10,5,vi,US,101,76,0,0
2021,10,5,vt,US,63415,20464,26457,15076
2021,10,5,wa,US,910938,294219,360610,229418
2021,10,5,wi,US,971561,289492,401780,228691
2021,10,5,wv,US,336704,99968,142095,78679
2021,10,5,wy,US,93312,28953,35347,20718
2021,10,5,yt,CA,212,155,212,155
2021,10,6,ALL,"",57545513,14716701,22477141,12079025
2021,10,6,ALL_CA,CA,464157,263788,464157,263788
2021,10,6,ALL_US,US,57081356,14453249,22012984,11815237
2021,10,6,ab,CA,65512,38673,65512,38673
2021,10,6,ak,US,59665,18399,22064,13969
2021,10,6,al,US,1551432,388421,608933,323852
2021,10,6,ar,US,883200,220226,342806,181027
2021,10,6,as,US,1,1,1,1
2021,10,6,az,US,1066141,280448,378814,220620
2021,10,6,bc,CA,55697,34038,55697,34038
2021,10,6,ca,US,4471662,1157930,1586186,922568
2021,10,6,co,US,868403,234228,306337,171692
2021,10,6,ct,US,435959,118774,179903,92593
2021,10,6,dc,US,66366,28413,16069,9273
2021,10,6,de,US,146416,41877,58873,31137
2021,10,6,fl,US,4249391,1025944,1577773,823812
2021,10,6,ga,US,2524869,641957,967184,508187
2021,10,6,gu,US,23,23,21,21
2021,10,6,hi,US,204580,49977,59962,38128
2021,10,6,ia,US,771636,202238,313933,162946
2021,10,6,id,US,269068,75895,105392,59996
2021,10,6,il,US,2203164,588690,877501,471437
2021,10,6,in,US,1366392,362524,558910,293167
2021,10,6,ks,US,689104,176605,276279,142921
2021,10,6,ky,US,864305,236194,343959,186336
2021,10,6,la,US,1118851,275813,416651,220635
2021,10,6,ma,US,746979,207255,290264,149843
2021,10,6,mb,CA,21666,12169,21666,12169
2021,10,6,md,US,768669,219523,306595,165324
2021,10,6,me,US,172366,46999,71606,37380
2021,10,6,mi,US,1612359,434716,671533,351972
2021,10,6,mn,US,846504,233313,333854,181717
2021,10,6,mo,US,1496317,387094,584719,312374
2021,10,6,mp,US,7,6,7,6
2021,10,6,ms,US,859202,212158,329385,174912
2021,10,6,mt,US,139963,39530,52412,29944
2021,10,6,nb,CA,7892,4286,7892,4286
2021,10,6,nc,US,1993520,513695,810336,422908
2021,10,6,nd,US,143187,38406,56280,29453
2021,10,6,ne,US,454005,116872,178914,92268
2021,10,6,nh,US,187713,52199,76583,39483
2021,10,6,nj,US,1338260,358558,558257,285939
2021,10,6,nl,CA,6711,3342,6711,3342
2021,10,6,nm,US,266754,77427,97263,54597
2021,10,6,ns,CA,10494,5653,10494,5653
2021,10,6,nt,CA,231,134,231,134
2021,10,6,nu,CA,90,54,90,54
2021,10,6,nv,US,528636,133214,162882,95458
2021,10,6,ny,US,2435515,676361,938291,498406
2021,10,6,oh,US,2197076,576651,907605,470779
2021,10,6,ok,US,1107471,270045,421279,221592
2021,10,6,on,CA,182388,103171,182388,103171
2021,10,6,or,US,522782,152780,188155,113436
2021,10,6,pa,US,1841340,515908,763287,401575
2021,10,6,pe,CA,1434,742,1434,742
2021,10,6,pr,US,7778,5732,4551,3763
2021,10,6,qc,CA,93595,51136,93595,51136
2021,10,6,ri,US,134309,36642,50912,26048
2021,10,6,sc,US,1188898,309929,485830,252570
2021,10,6,sd,US,172907,44305,66604,34866
2021,10,6,sk,CA,18281,10284,18281,10284
2021,10,6,tn,US,1546927,412328,586010,317177
2021,10,6,tx,US,6469485,1569916,2398757,1283196
2021,10,6,ut,US,479340,128707,182227,99389
2021,10,6,va,US,1297490,349485,521048,277182
2021,10,6,vi,US,155,127,0,0
2021,10,6,vt,US,62601,18155,25132,13333
2021,10,6,wa,US,886644,260703,339658,205916
2021,10,6,wi,US,946136,255860,385722,206503
2021,10,6,wv,US,329799,93256,136356,73267
2021,10,6,wy,US,89634,25852,33119,18347
2021,10,6,yt,CA,166,107,166,107
2021,10,7,ALL,"",61340647,16461857,23426016,13070893
2021,10,7,ALL_CA,CA,503623,301868,503623,301868
2021,10,7,ALL_US,US,60837024,16160331,22922393,12769025
2021,10,7,ab,CA,69673,42553,69673,42553
2021,10,7,ak,US,65020,21402,24377,15940
2021,10,7,al,US,1662933,412231,619008,335473
2021,10,7,ar,US,942527,234567,352876,189902
2021,10,7,az,US,1146574,321532,400973,242306
2021,10,7,bc,CA,60505,38555,60505,38555
2021,10,7,ca,US,4807975,1339330,1679463,1010478
2021,10,7,co,US,929953,270005,323496,188988
2021,10,7,ct,US,472549,139476,192175,103829
2021,10,7,dc,US,74269,34749,17306,10633
2021,10,7,de,US,156610,47279,61390,34114
2021,10,7,fl,US,4523188,1133417,1622813,877668
2021,10,7,ga,US,2643362,687984,975862,528960
2021,10,7,gu,US,26,26,23,23
2021,10,7,hi,US,215121,56221,61894,40878
2021,10,7,ia,US,816990,225505,324145,177104
